ANO;LOCALIDAD_RESIDENCIA;SEXO;CASOS;MUERTES;
2020;01 - Usaquén;F;60;;
2020;01 - Usaquén;M;78;;
2020;01 - Usaquén;F;215;;
2020;01 - Usaquén;M;274;;
2020;01 - Usaquén;F;330;;
2020;01 - Usaquén;M;384;1;
2020;01 - Usaquén;F;414;;
2020;01 - Usaquén;M;469;;
2020;01 - Usaquén;F;774;;
2020;01 - Usaquén;M;706;;
2020;01 - Usaquén;F;1919;;
2020;01 - Usaquén;M;1620;;
2020;01 - Usaquén;F;2607;1;
2020;01 - Usaquén;M;2110;1;
2020;01 - Usaquén;F;2243;1;
2020;01 - Usaquén;M;2123;4;
2020;01 - Usaquén;F;2067;1;
2020;01 - Usaquén;M;1948;10;
2020;01 - Usaquén;F;1761;1;
2020;01 - Usaquén;M;1566;8;
2020;01 - Usaquén;F;1534;2;
2020;01 - Usaquén;M;1223;9;
2020;01 - Usaquén;F;1386;2;
2020;01 - Usaquén;M;1186;19;
2020;01 - Usaquén;F;1370;9;
2020;01 - Usaquén;M;1111;25;
2020;01 - Usaquén;F;1021;9;
2020;01 - Usaquén;M;904;33;
2020;01 - Usaquén;F;754;14;
2020;01 - Usaquén;M;669;33;
2020;01 - Usaquén;F;509;23;
2020;01 - Usaquén;M;469;51;
2020;01 - Usaquén;F;364;40;
2020;01 - Usaquén;M;307;60;
2020;01 - Usaquén;F;328;36;
2020;01 - Usaquén;M;203;38;
2020;01 - Usaquén;F;196;33;
2020;01 - Usaquén;M;124;43;
2020;01 - Usaquén;F;102;16;
2020;01 - Usaquén;M;43;18;
2020;01 - Usaquén;F;31;15;
2020;01 - Usaquén;M;9;7;
2020;01 - Usaquén;F;5;2;
2020;01 - Usaquén;M;3;1;
2020;02 - Chapinero;F;16;;
2020;02 - Chapinero;M;16;;
2020;02 - Chapinero;F;71;1;
2020;02 - Chapinero;M;81;;
2020;02 - Chapinero;F;108;;
2020;02 - Chapinero;M;98;;
2020;02 - Chapinero;F;114;;
2020;02 - Chapinero;M;114;;
2020;02 - Chapinero;F;231;;
2020;02 - Chapinero;M;251;1;
2020;02 - Chapinero;F;648;;
2020;02 - Chapinero;M;611;;
2020;02 - Chapinero;F;975;1;
2020;02 - Chapinero;M;906;;
2020;02 - Chapinero;F;947;1;
2020;02 - Chapinero;M;935;;
2020;02 - Chapinero;F;741;1;
2020;02 - Chapinero;M;832;3;
2020;02 - Chapinero;F;617;;
2020;02 - Chapinero;M;639;2;
2020;02 - Chapinero;F;439;1;
2020;02 - Chapinero;M;500;3;
2020;02 - Chapinero;F;465;4;
2020;02 - Chapinero;M;417;4;
2020;02 - Chapinero;F;409;3;
2020;02 - Chapinero;M;434;12;
2020;02 - Chapinero;F;340;6;
2020;02 - Chapinero;M;337;23;
2020;02 - Chapinero;F;237;8;
2020;02 - Chapinero;M;236;17;
2020;02 - Chapinero;F;153;14;
2020;02 - Chapinero;M;160;16;
2020;02 - Chapinero;F;92;8;
2020;02 - Chapinero;M;88;14;
2020;02 - Chapinero;F;86;13;
2020;02 - Chapinero;M;61;18;
2020;02 - Chapinero;F;72;17;
2020;02 - Chapinero;M;35;13;
2020;02 - Chapinero;F;37;6;
2020;02 - Chapinero;M;23;16;
2020;02 - Chapinero;F;16;4;
2020;02 - Chapinero;M;6;4;
2020;02 - Chapinero;F;2;1;
2020;02 - Chapinero;M;2;1;
2020;03 - Santa Fe;F;18;;
2020;03 - Santa Fe;M;15;;
2020;03 - Santa Fe;F;59;;
2020;03 - Santa Fe;M;58;;
2020;03 - Santa Fe;F;52;;
2020;03 - Santa Fe;M;75;;
2020;03 - Santa Fe;F;112;;
2020;03 - Santa Fe;M;119;;
2020;03 - Santa Fe;F;215;;
2020;03 - Santa Fe;M;174;;
2020;03 - Santa Fe;F;452;1;
2020;03 - Santa Fe;M;424;1;
2020;03 - Santa Fe;F;578;;
2020;03 - Santa Fe;M;555;1;
2020;03 - Santa Fe;F;573;1;
2020;03 - Santa Fe;M;599;1;
2020;03 - Santa Fe;F;507;;
2020;03 - Santa Fe;M;542;6;
2020;03 - Santa Fe;F;405;1;
2020;03 - Santa Fe;M;464;4;
2020;03 - Santa Fe;F;397;3;
2020;03 - Santa Fe;M;354;8;
2020;03 - Santa Fe;F;356;1;
2020;03 - Santa Fe;M;336;10;
2020;03 - Santa Fe;F;270;1;
2020;03 - Santa Fe;M;316;11;
2020;03 - Santa Fe;F;209;7;
2020;03 - Santa Fe;M;243;13;
2020;03 - Santa Fe;F;172;15;
2020;03 - Santa Fe;M;169;16;
2020;03 - Santa Fe;F;97;10;
2020;03 - Santa Fe;M;107;18;
2020;03 - Santa Fe;F;59;9;
2020;03 - Santa Fe;M;98;15;
2020;03 - Santa Fe;F;80;18;
2020;03 - Santa Fe;M;66;18;
2020;03 - Santa Fe;F;37;9;
2020;03 - Santa Fe;M;36;14;
2020;03 - Santa Fe;F;13;4;
2020;03 - Santa Fe;M;11;8;
2020;03 - Santa Fe;F;7;;
2020;03 - Santa Fe;M;2;1;
2020;03 - Santa Fe;F;2;;
2020;04 - San Cristóbal;F;45;;
2020;04 - San Cristóbal;M;61;;
2020;04 - San Cristóbal;F;191;;
2020;04 - San Cristóbal;M;168;;
2020;04 - San Cristóbal;F;229;;
2020;04 - San Cristóbal;M;250;;
2020;04 - San Cristóbal;F;334;;
2020;04 - San Cristóbal;M;359;;
2020;04 - San Cristóbal;F;533;;
2020;04 - San Cristóbal;M;492;1;
2020;04 - San Cristóbal;F;1293;1;
2020;04 - San Cristóbal;M;1106;;
2020;04 - San Cristóbal;F;1635;1;
2020;04 - San Cristóbal;M;1325;1;
2020;04 - San Cristóbal;F;1522;3;
2020;04 - San Cristóbal;M;1378;1;
2020;04 - San Cristóbal;F;1298;1;
2020;04 - San Cristóbal;M;1164;4;
2020;04 - San Cristóbal;F;1061;3;
2020;04 - San Cristóbal;M;1010;8;
2020;04 - San Cristóbal;F;932;6;
2020;04 - San Cristóbal;M;838;17;
2020;04 - San Cristóbal;F;972;6;
2020;04 - San Cristóbal;M;859;25;
2020;04 - San Cristóbal;F;841;10;
2020;04 - San Cristóbal;M;735;26;
2020;04 - San Cristóbal;F;573;17;
2020;04 - San Cristóbal;M;562;41;
2020;04 - San Cristóbal;F;420;31;
2020;04 - San Cristóbal;M;383;48;
2020;04 - San Cristóbal;F;268;25;
2020;04 - San Cristóbal;M;282;47;
2020;04 - San Cristóbal;F;225;32;
2020;04 - San Cristóbal;M;183;54;
2020;04 - San Cristóbal;F;168;28;
2020;04 - San Cristóbal;M;155;54;
2020;04 - San Cristóbal;F;82;16;
2020;04 - San Cristóbal;M;85;32;
2020;04 - San Cristóbal;F;40;14;
2020;04 - San Cristóbal;M;27;8;
2020;04 - San Cristóbal;F;5;1;
2020;04 - San Cristóbal;M;6;3;
2020;04 - San Cristóbal;F;1;;
2020;05 - Usme;F;48;;
2020;05 - Usme;M;42;;
2020;05 - Usme;F;126;;
2020;05 - Usme;M;142;;
2020;05 - Usme;F;190;;
2020;05 - Usme;M;187;;
2020;05 - Usme;F;305;;
2020;05 - Usme;M;297;;
2020;05 - Usme;F;423;;
2020;05 - Usme;M;396;;
2020;05 - Usme;F;1118;;
2020;05 - Usme;M;866;3;
2020;05 - Usme;F;1352;1;
2020;05 - Usme;M;1030;3;
2020;05 - Usme;F;1239;;
2020;05 - Usme;M;952;1;
2020;05 - Usme;F;1076;2;
2020;05 - Usme;M;950;5;
2020;05 - Usme;F;842;1;
2020;05 - Usme;M;695;7;
2020;05 - Usme;F;702;4;
2020;05 - Usme;M;575;10;
2020;05 - Usme;F;690;7;
2020;05 - Usme;M;556;23;
2020;05 - Usme;F;614;6;
2020;05 - Usme;M;491;26;
2020;05 - Usme;F;416;15;
2020;05 - Usme;M;414;34;
2020;05 - Usme;F;304;18;
2020;05 - Usme;M;307;43;
2020;05 - Usme;F;198;16;
2020;05 - Usme;M;190;38;
2020;05 - Usme;F;138;16;
2020;05 - Usme;M;157;34;
2020;05 - Usme;F;75;12;
2020;05 - Usme;M;70;29;
2020;05 - Usme;F;50;18;
2020;05 - Usme;M;31;7;
2020;05 - Usme;F;21;6;
2020;05 - Usme;M;16;3;
2020;05 - Usme;F;4;;
2020;05 - Usme;M;2;1;
2020;06 - Tunjuelito;F;27;;
2020;06 - Tunjuelito;M;30;;
2020;06 - Tunjuelito;F;68;;
2020;06 - Tunjuelito;M;76;;
2020;06 - Tunjuelito;F;98;;
2020;06 - Tunjuelito;M;116;;
2020;06 - Tunjuelito;F;178;;
2020;06 - Tunjuelito;M;174;;
2020;06 - Tunjuelito;F;271;;
2020;06 - Tunjuelito;M;417;;
2020;06 - Tunjuelito;F;652;1;
2020;06 - Tunjuelito;M;595;;
2020;06 - Tunjuelito;F;829;1;
2020;06 - Tunjuelito;M;692;2;
2020;06 - Tunjuelito;F;763;;
2020;06 - Tunjuelito;M;690;3;
2020;06 - Tunjuelito;F;608;;
2020;06 - Tunjuelito;M;618;3;
2020;06 - Tunjuelito;F;514;2;
2020;06 - Tunjuelito;M;462;8;
2020;06 - Tunjuelito;F;453;3;
2020;06 - Tunjuelito;M;396;5;
2020;06 - Tunjuelito;F;534;4;
2020;06 - Tunjuelito;M;400;10;
2020;06 - Tunjuelito;F;449;7;
2020;06 - Tunjuelito;M;394;18;
2020;06 - Tunjuelito;F;350;7;
2020;06 - Tunjuelito;M;316;24;
2020;06 - Tunjuelito;F;194;10;
2020;06 - Tunjuelito;M;211;28;
2020;06 - Tunjuelito;F;160;12;
2020;06 - Tunjuelito;M;157;26;
2020;06 - Tunjuelito;F;120;17;
2020;06 - Tunjuelito;M;113;30;
2020;06 - Tunjuelito;F;87;16;
2020;06 - Tunjuelito;M;102;27;
2020;06 - Tunjuelito;F;61;16;
2020;06 - Tunjuelito;M;53;17;
2020;06 - Tunjuelito;F;24;6;
2020;06 - Tunjuelito;M;27;13;
2020;06 - Tunjuelito;F;8;2;
2020;06 - Tunjuelito;M;4;2;
2020;06 - Tunjuelito;F;1;;
2020;06 - Tunjuelito;M;3;2;
2020;07 - Bosa;F;75;;
2020;07 - Bosa;M;99;;
2020;07 - Bosa;F;307;;
2020;07 - Bosa;M;340;1;
2020;07 - Bosa;F;490;;
2020;07 - Bosa;M;483;1;
2020;07 - Bosa;F;639;1;
2020;07 - Bosa;M;709;;
2020;07 - Bosa;F;1021;;
2020;07 - Bosa;M;895;;
2020;07 - Bosa;F;2330;;
2020;07 - Bosa;M;1842;3;
2020;07 - Bosa;F;2796;5;
2020;07 - Bosa;M;2341;4;
2020;07 - Bosa;F;2441;2;
2020;07 - Bosa;M;2157;6;
2020;07 - Bosa;F;2212;6;
2020;07 - Bosa;M;1932;11;
2020;07 - Bosa;F;1861;4;
2020;07 - Bosa;M;1608;27;
2020;07 - Bosa;F;1616;6;
2020;07 - Bosa;M;1414;31;
2020;07 - Bosa;F;1630;16;
2020;07 - Bosa;M;1254;36;
2020;07 - Bosa;F;1109;20;
2020;07 - Bosa;M;970;38;
2020;07 - Bosa;F;778;33;
2020;07 - Bosa;M;726;62;
2020;07 - Bosa;F;576;42;
2020;07 - Bosa;M;496;68;
2020;07 - Bosa;F;327;32;
2020;07 - Bosa;M;361;68;
2020;07 - Bosa;F;236;40;
2020;07 - Bosa;M;210;46;
2020;07 - Bosa;F;163;34;
2020;07 - Bosa;M;149;42;
2020;07 - Bosa;F;65;14;
2020;07 - Bosa;M;57;24;
2020;07 - Bosa;F;40;11;
2020;07 - Bosa;M;29;12;
2020;07 - Bosa;F;10;3;
2020;07 - Bosa;M;8;5;
2020;07 - Bosa;F;1;;
2020;08 - Kennedy;F;140;1;
2020;08 - Kennedy;M;159;;
2020;08 - Kennedy;F;494;;
2020;08 - Kennedy;M;537;;
2020;08 - Kennedy;F;734;;
2020;08 - Kennedy;M;694;;
2020;08 - Kennedy;F;947;;
2020;08 - Kennedy;M;988;1;
2020;08 - Kennedy;F;1576;;
2020;08 - Kennedy;M;1446;;
2020;08 - Kennedy;F;3605;2;
2020;08 - Kennedy;M;2931;3;
2020;08 - Kennedy;F;4561;4;
2020;08 - Kennedy;M;3782;3;
2020;08 - Kennedy;F;4070;6;
2020;08 - Kennedy;M;3673;7;
2020;08 - Kennedy;F;3795;5;
2020;08 - Kennedy;M;3404;13;
2020;08 - Kennedy;F;3299;8;
2020;08 - Kennedy;M;2949;26;
2020;08 - Kennedy;F;2783;10;
2020;08 - Kennedy;M;2416;46;
2020;08 - Kennedy;F;2673;20;
2020;08 - Kennedy;M;2208;49;
2020;08 - Kennedy;F;2262;26;
2020;08 - Kennedy;M;2085;85;
2020;08 - Kennedy;F;1632;50;
2020;08 - Kennedy;M;1497;109;
2020;08 - Kennedy;F;1094;60;
2020;08 - Kennedy;M;1002;133;
2020;08 - Kennedy;F;747;56;
2020;08 - Kennedy;M;742;115;
2020;08 - Kennedy;F;520;57;
2020;08 - Kennedy;M;468;107;
2020;08 - Kennedy;F;370;63;
2020;08 - Kennedy;M;307;93;
2020;08 - Kennedy;F;204;42;
2020;08 - Kennedy;M;157;51;
2020;08 - Kennedy;F;84;28;
2020;08 - Kennedy;M;68;30;
2020;08 - Kennedy;F;33;6;
2020;08 - Kennedy;M;10;4;
2020;08 - Kennedy;F;3;2;
2020;09 - Fontibón;F;35;;
2020;09 - Fontibón;M;46;;
2020;09 - Fontibón;F;177;1;
2020;09 - Fontibón;M;195;;
2020;09 - Fontibón;F;265;;
2020;09 - Fontibón;M;260;;
2020;09 - Fontibón;F;320;;
2020;09 - Fontibón;M;351;;
2020;09 - Fontibón;F;589;;
2020;09 - Fontibón;M;566;;
2020;09 - Fontibón;F;1309;1;
2020;09 - Fontibón;M;1081;1;
2020;09 - Fontibón;F;1607;1;
2020;09 - Fontibón;M;1457;2;
2020;09 - Fontibón;F;1529;1;
2020;09 - Fontibón;M;1349;4;
2020;09 - Fontibón;F;1404;2;
2020;09 - Fontibón;M;1292;5;
2020;09 - Fontibón;F;1248;3;
2020;09 - Fontibón;M;1088;1;
2020;09 - Fontibón;F;1124;4;
2020;09 - Fontibón;M;914;7;
2020;09 - Fontibón;F;1147;3;
2020;09 - Fontibón;M;929;13;
2020;09 - Fontibón;F;1029;9;
2020;09 - Fontibón;M;864;32;
2020;09 - Fontibón;F;686;14;
2020;09 - Fontibón;M;635;44;
2020;09 - Fontibón;F;420;18;
2020;09 - Fontibón;M;395;34;
2020;09 - Fontibón;F;322;22;
2020;09 - Fontibón;M;271;37;
2020;09 - Fontibón;F;186;14;
2020;09 - Fontibón;M;185;39;
2020;09 - Fontibón;F;152;14;
2020;09 - Fontibón;M;123;37;
2020;09 - Fontibón;F;106;25;
2020;09 - Fontibón;M;73;23;
2020;09 - Fontibón;F;47;6;
2020;09 - Fontibón;M;18;4;
2020;09 - Fontibón;F;10;2;
2020;09 - Fontibón;M;5;2;
2020;09 - Fontibón;F;2;;
2020;10 - Engativá;F;98;;
2020;10 - Engativá;M;105;;
2020;10 - Engativá;F;350;;
2020;10 - Engativá;M;400;;
2020;10 - Engativá;F;545;;
2020;10 - Engativá;M;570;;
2020;10 - Engativá;F;718;;
2020;10 - Engativá;M;709;;
2020;10 - Engativá;F;1156;1;
2020;10 - Engativá;M;1038;;
2020;10 - Engativá;F;2856;;
2020;10 - Engativá;M;2349;2;
2020;10 - Engativá;F;3846;;
2020;10 - Engativá;M;3204;3;
2020;10 - Engativá;F;3368;;
2020;10 - Engativá;M;3105;7;
2020;10 - Engativá;F;2963;6;
2020;10 - Engativá;M;2900;5;
2020;10 - Engativá;F;2520;2;
2020;10 - Engativá;M;2273;11;
2020;10 - Engativá;F;2189;11;
2020;10 - Engativá;M;1916;27;
2020;10 - Engativá;F;2367;12;
2020;10 - Engativá;M;2013;43;
2020;10 - Engativá;F;2141;25;
2020;10 - Engativá;M;1961;61;
2020;10 - Engativá;F;1424;29;
2020;10 - Engativá;M;1343;72;
2020;10 - Engativá;F;1079;50;
2020;10 - Engativá;M;912;92;
2020;10 - Engativá;F;771;47;
2020;10 - Engativá;M;697;108;
2020;10 - Engativá;F;543;41;
2020;10 - Engativá;M;463;86;
2020;10 - Engativá;F;435;56;
2020;10 - Engativá;M;342;103;
2020;10 - Engativá;F;269;58;
2020;10 - Engativá;M;230;72;
2020;10 - Engativá;F;135;34;
2020;10 - Engativá;M;80;34;
2020;10 - Engativá;F;25;5;
2020;10 - Engativá;M;13;6;
2020;10 - Engativá;F;2;1;
2020;10 - Engativá;M;2;1;
2020;11 - Suba;F;136;1;
2020;11 - Suba;M;154;;
2020;11 - Suba;F;540;;
2020;11 - Suba;M;586;;
2020;11 - Suba;F;788;;
2020;11 - Suba;M;780;;
2020;11 - Suba;F;1026;;
2020;11 - Suba;M;1002;;
2020;11 - Suba;F;1673;1;
2020;11 - Suba;M;1608;;
2020;11 - Suba;F;4010;;
2020;11 - Suba;M;3390;1;
2020;11 - Suba;F;5072;1;
2020;11 - Suba;M;4256;2;
2020;11 - Suba;F;4550;6;
2020;11 - Suba;M;4058;11;
2020;11 - Suba;F;4234;3;
2020;11 - Suba;M;3652;14;
2020;11 - Suba;F;3636;4;
2020;11 - Suba;M;2991;24;
2020;11 - Suba;F;3091;9;
2020;11 - Suba;M;2575;34;
2020;11 - Suba;F;3082;20;
2020;11 - Suba;M;2504;45;
2020;11 - Suba;F;2797;33;
2020;11 - Suba;M;2289;58;
2020;11 - Suba;F;1882;34;
2020;11 - Suba;M;1674;105;
2020;11 - Suba;F;1260;41;
2020;11 - Suba;M;1150;90;
2020;11 - Suba;F;874;44;
2020;11 - Suba;M;788;100;
2020;11 - Suba;F;632;51;
2020;11 - Suba;M;524;106;
2020;11 - Suba;F;467;77;
2020;11 - Suba;M;388;97;
2020;11 - Suba;F;324;68;
2020;11 - Suba;M;195;58;
2020;11 - Suba;F;154;43;
2020;11 - Suba;M;91;36;
2020;11 - Suba;F;37;13;
2020;11 - Suba;M;16;7;
2020;11 - Suba;F;7;2;
2020;11 - Suba;M;4;;
2020;12 - Barrios Unidos;F;13;;
2020;12 - Barrios Unidos;M;13;;
2020;12 - Barrios Unidos;F;58;;
2020;12 - Barrios Unidos;M;53;;
2020;12 - Barrios Unidos;F;79;;
2020;12 - Barrios Unidos;M;94;;
2020;12 - Barrios Unidos;F;134;;
2020;12 - Barrios Unidos;M;113;;
2020;12 - Barrios Unidos;F;209;;
2020;12 - Barrios Unidos;M;202;;
2020;12 - Barrios Unidos;F;613;;
2020;12 - Barrios Unidos;M;460;1;
2020;12 - Barrios Unidos;F;817;;
2020;12 - Barrios Unidos;M;559;;
2020;12 - Barrios Unidos;F;684;;
2020;12 - Barrios Unidos;M;580;1;
2020;12 - Barrios Unidos;F;667;1;
2020;12 - Barrios Unidos;M;510;;
2020;12 - Barrios Unidos;F;539;2;
2020;12 - Barrios Unidos;M;435;3;
2020;12 - Barrios Unidos;F;429;1;
2020;12 - Barrios Unidos;M;356;8;
2020;12 - Barrios Unidos;F;419;1;
2020;12 - Barrios Unidos;M;329;5;
2020;12 - Barrios Unidos;F;420;7;
2020;12 - Barrios Unidos;M;334;16;
2020;12 - Barrios Unidos;F;292;6;
2020;12 - Barrios Unidos;M;296;20;
2020;12 - Barrios Unidos;F;214;13;
2020;12 - Barrios Unidos;M;231;31;
2020;12 - Barrios Unidos;F;145;11;
2020;12 - Barrios Unidos;M;113;16;
2020;12 - Barrios Unidos;F;108;15;
2020;12 - Barrios Unidos;M;81;17;
2020;12 - Barrios Unidos;F;101;15;
2020;12 - Barrios Unidos;M;71;17;
2020;12 - Barrios Unidos;F;56;13;
2020;12 - Barrios Unidos;M;27;12;
2020;12 - Barrios Unidos;F;42;8;
2020;12 - Barrios Unidos;M;12;8;
2020;12 - Barrios Unidos;F;10;4;
2020;12 - Barrios Unidos;M;2;;
2020;12 - Barrios Unidos;F;5;2;
2020;12 - Barrios Unidos;M;1;;
2020;13 - Teusaquillo;F;18;;
2020;13 - Teusaquillo;M;16;;
2020;13 - Teusaquillo;F;57;;
2020;13 - Teusaquillo;M;71;;
2020;13 - Teusaquillo;F;82;;
2020;13 - Teusaquillo;M;79;;
2020;13 - Teusaquillo;F;127;;
2020;13 - Teusaquillo;M;117;;
2020;13 - Teusaquillo;F;225;;
2020;13 - Teusaquillo;M;188;;
2020;13 - Teusaquillo;F;556;;
2020;13 - Teusaquillo;M;530;;
2020;13 - Teusaquillo;F;768;1;
2020;13 - Teusaquillo;M;759;;
2020;13 - Teusaquillo;F;728;;
2020;13 - Teusaquillo;M;708;1;
2020;13 - Teusaquillo;F;637;1;
2020;13 - Teusaquillo;M;703;2;
2020;13 - Teusaquillo;F;541;1;
2020;13 - Teusaquillo;M;526;1;
2020;13 - Teusaquillo;F;418;4;
2020;13 - Teusaquillo;M;412;3;
2020;13 - Teusaquillo;F;460;4;
2020;13 - Teusaquillo;M;399;3;
2020;13 - Teusaquillo;F;489;6;
2020;13 - Teusaquillo;M;423;10;
2020;13 - Teusaquillo;F;372;5;
2020;13 - Teusaquillo;M;315;13;
2020;13 - Teusaquillo;F;218;4;
2020;13 - Teusaquillo;M;222;15;
2020;13 - Teusaquillo;F;154;11;
2020;13 - Teusaquillo;M;147;17;
2020;13 - Teusaquillo;F;109;5;
2020;13 - Teusaquillo;M;102;19;
2020;13 - Teusaquillo;F;97;17;
2020;13 - Teusaquillo;M;84;23;
2020;13 - Teusaquillo;F;74;16;
2020;13 - Teusaquillo;M;55;19;
2020;13 - Teusaquillo;F;27;7;
2020;13 - Teusaquillo;M;28;12;
2020;13 - Teusaquillo;F;11;6;
2020;13 - Teusaquillo;M;5;4;
2020;13 - Teusaquillo;F;2;2;
2020;14 - Los Mártires;F;14;;
2020;14 - Los Mártires;M;17;;
2020;14 - Los Mártires;F;35;;
2020;14 - Los Mártires;M;36;;
2020;14 - Los Mártires;F;66;;
2020;14 - Los Mártires;M;63;;
2020;14 - Los Mártires;F;111;;
2020;14 - Los Mártires;M;81;;
2020;14 - Los Mártires;F;164;1;
2020;14 - Los Mártires;M;135;;
2020;14 - Los Mártires;F;319;;
2020;14 - Los Mártires;M;296;;
2020;14 - Los Mártires;F;461;1;
2020;14 - Los Mártires;M;481;;
2020;14 - Los Mártires;F;418;;
2020;14 - Los Mártires;M;440;;
2020;14 - Los Mártires;F;345;;
2020;14 - Los Mártires;M;377;1;
2020;14 - Los Mártires;F;288;;
2020;14 - Los Mártires;M;313;1;
2020;14 - Los Mártires;F;223;;
2020;14 - Los Mártires;M;246;2;
2020;14 - Los Mártires;F;228;2;
2020;14 - Los Mártires;M;267;8;
2020;14 - Los Mártires;F;242;7;
2020;14 - Los Mártires;M;248;7;
2020;14 - Los Mártires;F;156;6;
2020;14 - Los Mártires;M;222;12;
2020;14 - Los Mártires;F;128;8;
2020;14 - Los Mártires;M;138;10;
2020;14 - Los Mártires;F;80;11;
2020;14 - Los Mártires;M;101;20;
2020;14 - Los Mártires;F;59;5;
2020;14 - Los Mártires;M;71;9;
2020;14 - Los Mártires;F;46;6;
2020;14 - Los Mártires;M;54;12;
2020;14 - Los Mártires;F;34;9;
2020;14 - Los Mártires;M;29;10;
2020;14 - Los Mártires;F;34;10;
2020;14 - Los Mártires;M;9;2;
2020;14 - Los Mártires;F;5;3;
2020;14 - Los Mártires;M;3;2;
2020;14 - Los Mártires;M;2;;
2020;15 - Antonio Nariño;F;17;;
2020;15 - Antonio Nariño;M;18;;
2020;15 - Antonio Nariño;F;40;;
2020;15 - Antonio Nariño;M;52;;
2020;15 - Antonio Nariño;F;67;;
2020;15 - Antonio Nariño;M;78;;
2020;15 - Antonio Nariño;F;94;;
2020;15 - Antonio Nariño;M;86;;
2020;15 - Antonio Nariño;F;176;;
2020;15 - Antonio Nariño;M;130;;
2020;15 - Antonio Nariño;F;371;;
2020;15 - Antonio Nariño;M;272;1;
2020;15 - Antonio Nariño;F;425;1;
2020;15 - Antonio Nariño;M;400;;
2020;15 - Antonio Nariño;F;410;;
2020;15 - Antonio Nariño;M;340;;
2020;15 - Antonio Nariño;F;370;;
2020;15 - Antonio Nariño;M;320;1;
2020;15 - Antonio Nariño;F;320;2;
2020;15 - Antonio Nariño;M;299;4;
2020;15 - Antonio Nariño;F;284;1;
2020;15 - Antonio Nariño;M;249;4;
2020;15 - Antonio Nariño;F;289;1;
2020;15 - Antonio Nariño;M;229;8;
2020;15 - Antonio Nariño;F;275;4;
2020;15 - Antonio Nariño;M;239;8;
2020;15 - Antonio Nariño;F;194;9;
2020;15 - Antonio Nariño;M;211;27;
2020;15 - Antonio Nariño;F;152;8;
2020;15 - Antonio Nariño;M;163;16;
2020;15 - Antonio Nariño;F;100;8;
2020;15 - Antonio Nariño;M;146;23;
2020;15 - Antonio Nariño;F;82;9;
2020;15 - Antonio Nariño;M;107;14;
2020;15 - Antonio Nariño;F;70;9;
2020;15 - Antonio Nariño;M;61;11;
2020;15 - Antonio Nariño;F;48;7;
2020;15 - Antonio Nariño;M;42;7;
2020;15 - Antonio Nariño;F;23;7;
2020;15 - Antonio Nariño;M;17;9;
2020;15 - Antonio Nariño;F;13;3;
2020;15 - Antonio Nariño;M;4;;
2020;15 - Antonio Nariño;F;1;;
2020;16 - Puente Aranda;F;28;;
2020;16 - Puente Aranda;M;25;;
2020;16 - Puente Aranda;F;112;;
2020;16 - Puente Aranda;M;126;;
2020;16 - Puente Aranda;F;190;;
2020;16 - Puente Aranda;M;178;;
2020;16 - Puente Aranda;F;288;;
2020;16 - Puente Aranda;M;256;;
2020;16 - Puente Aranda;F;477;1;
2020;16 - Puente Aranda;M;469;;
2020;16 - Puente Aranda;F;975;;
2020;16 - Puente Aranda;M;1041;;
2020;16 - Puente Aranda;F;1307;1;
2020;16 - Puente Aranda;M;1325;;
2020;16 - Puente Aranda;F;1151;;
2020;16 - Puente Aranda;M;1357;5;
2020;16 - Puente Aranda;F;1031;1;
2020;16 - Puente Aranda;M;1134;7;
2020;16 - Puente Aranda;F;894;1;
2020;16 - Puente Aranda;M;934;5;
2020;16 - Puente Aranda;F;775;2;
2020;16 - Puente Aranda;M;727;11;
2020;16 - Puente Aranda;F;884;9;
2020;16 - Puente Aranda;M;795;16;
2020;16 - Puente Aranda;F;756;10;
2020;16 - Puente Aranda;M;770;26;
2020;16 - Puente Aranda;F;570;13;
2020;16 - Puente Aranda;M;536;29;
2020;16 - Puente Aranda;F;339;14;
2020;16 - Puente Aranda;M;339;35;
2020;16 - Puente Aranda;F;252;20;
2020;16 - Puente Aranda;M;258;42;
2020;16 - Puente Aranda;F;187;19;
2020;16 - Puente Aranda;M;172;45;
2020;16 - Puente Aranda;F;161;31;
2020;16 - Puente Aranda;M;131;35;
2020;16 - Puente Aranda;F;103;31;
2020;16 - Puente Aranda;M;74;27;
2020;16 - Puente Aranda;F;48;10;
2020;16 - Puente Aranda;M;26;10;
2020;16 - Puente Aranda;F;7;4;
2020;16 - Puente Aranda;M;7;6;
2020;16 - Puente Aranda;M;1;1;
2020;17 - La Candelaria;F;3;;
2020;17 - La Candelaria;M;6;;
2020;17 - La Candelaria;F;11;;
2020;17 - La Candelaria;M;17;;
2020;17 - La Candelaria;F;14;;
2020;17 - La Candelaria;M;23;;
2020;17 - La Candelaria;F;26;;
2020;17 - La Candelaria;M;34;;
2020;17 - La Candelaria;F;43;;
2020;17 - La Candelaria;M;68;;
2020;17 - La Candelaria;F;109;;
2020;17 - La Candelaria;M;131;;
2020;17 - La Candelaria;F;160;;
2020;17 - La Candelaria;M;157;;
2020;17 - La Candelaria;F;148;;
2020;17 - La Candelaria;M;176;;
2020;17 - La Candelaria;F;135;;
2020;17 - La Candelaria;M;166;2;
2020;17 - La Candelaria;F;110;1;
2020;17 - La Candelaria;M;117;;
2020;17 - La Candelaria;F;89;2;
2020;17 - La Candelaria;M;106;;
